Ano;Mês;Data;Distrito;Concelho;Freguesia;Nível de Tensão;Energia Ativa (kWh);CodDistrito;CodDistritoConcelho;CodDistritoConcelhoFreguesia
2023;09;2023-09;LISBOA;Lourinhã;VIMEIRO;Baixa Tensão;229232.0;11;1108;110808
2023;09;2023-09;LISBOA;Sintra;UF MASSAMA E MONTE ABRAAO;Baixa Tensão;5160554.49;11;1111;111125
2023;09;2023-09;SANTAREM;Vila Nova da Barquinha;PRAIA DO RIBATEJO;Baixa Tensão;207462.309;14;1420;142002
2023;09;2023-09;VIANA DO CASTELO;Ponte de Lima;FEITOSA;Baixa Tensão;347807.772;16;1607;160719
2023;10;2023-10;BEJA;Ferreira do Alentejo;ODIVELAS;Muito Alta, Alta e Média Tensões;678911.667;02;0208;020804
2023;10;2023-10;BRAGA;Barcelos;RIO COVO (SANTA EUGENIA);Baixa Tensão;340631.075;03;0302;030265
2023;10;2023-10;BRAGA;Vieira do Minho;VIEIRA DO MINHO;Baixa Tensão;501724.487;03;0311;031120
2023;10;2023-10;FARO;Albufeira;ALBUFEIRA E OLHOS DE AGUA;Baixa Tensão;15024745.258;08;0801;080106
2023;10;2023-10;LISBOA;Cadaval;UF LAMAS E CERCAL;Baixa Tensão;593739.683;11;1104;110412
2023;10;2023-10;PORTO;Felgueiras;UF TORRADOS E SOUSA;Baixa Tensão;427388.463;13;1303;130337
2023;10;2023-10;VISEU;Sernancelhe;ARNAS;Baixa Tensão;22820.943;18;1818;181801
2023;11;2023-11;BRAGA;Barcelos;UF CREIXOMIL E MARIZ;Muito Alta, Alta e Média Tensões;305234.194;03;0302;030297
2023;11;2023-11;COIMBRA;Mira;SEIXO;Baixa Tensão;234024.48;06;0608;060802
2023;11;2023-11;PORTO;Amarante;UF ABOADELA SANCHE E VARZEA;Baixa Tensão;190184.211;13;1301;130141
2023;11;2023-11;PORTO;Amarante;UF VILA GARCIA ABOIM E CHAPA;Baixa Tensão;274575.909;13;1301;130148
2023;11;2023-11;PORTO;Trofa;COVELAS;Muito Alta, Alta e Média Tensões;619350.873;13;1318;131806
2023;11;2023-11;SANTAREM;Constância;MONTALVO;Baixa Tensão;206362.744;14;1408;140802
2023;11;2023-11;VISEU;Tondela;GUARDAO;Baixa Tensão;226566.803;18;1821;182108
2023;12;2023-12;EVORA;Alandroal;SANTIAGO MAIOR;Muito Alta, Alta e Média Tensões;10122.701;07;0701;070103
2023;12;2023-12;VILA REAL;Peso da Régua;UF PESO DA REGUA E GODIM;Baixa Tensão;2235554.992;17;1708;170815
2023;12;2023-12;VILA REAL;Vila Real;VILA MARIM;Baixa Tensão;230806.238;17;1714;171429
2024;01;2024-01;BRAGA;Cabeceiras de Basto;CABECEIRAS DE BASTO;Baixa Tensão;112238.328;03;0304;030406
2024;01;2024-01;BRAGANCA;Bragança;UF SE SANTA MARIA E MEIXEDO;Muito Alta, Alta e Média Tensões;1385649.258;04;0402;040257
2024;01;2024-01;BRAGANCA;Vinhais;ERVEDOSA;Baixa Tensão;65097.189;04;0412;041208
2024;01;2024-01;EVORA;Vendas Novas;LANDEIRA;Muito Alta, Alta e Média Tensões;73052.71;07;0712;071202
2024;01;2024-01;PORTO;Paços de Ferreira;PENAMAIOR;Muito Alta, Alta e Média Tensões;275943.304;13;1309;130913
2024;01;2024-01;PORTO;Vila do Conde;MINDELO;Muito Alta, Alta e Média Tensões;4271021.967;13;1316;131616
2024;01;2024-01;SANTAREM;Tomar;UF SERRA E JUNCEIRA;Baixa Tensão;531536.902;14;1418;141820
2024;01;2024-01;VIANA DO CASTELO;Arcos de Valdevez;SISTELO;Baixa Tensão;36357.891;16;1601;160145
2024;01;2024-01;VISEU;Carregal do Sal;OLIVEIRA DO CONDE;Baixa Tensão;554371.252;18;1802;180204
2024;02;2024-02;BRAGA;Braga;UF NOGUEIRO E TENOES;Muito Alta, Alta e Média Tensões;626823.201;03;0303;030378
2024;02;2024-02;BRAGA;Celorico de Basto;AGILDE;Baixa Tensão;125753.72;03;0305;030501
2024;02;2024-02;BRAGANCA;Mirandela;UF AVIDAGOS NAVALHO E PEREIRA;Baixa Tensão;81211.103;04;0407;040739
2024;02;2024-02;LEIRIA;Caldas da Rainha;SANTA CATARINA;Baixa Tensão;463999.799;10;1006;100611
2024;02;2024-02;LEIRIA;Porto de Mós;PEDREIRAS;Baixa Tensão;523597.109;10;1016;101609
2024;02;2024-02;SANTAREM;Ourém;FATIMA;Muito Alta, Alta e Média Tensões;3487004.399;14;1421;142106
2024;02;2024-02;VISEU;Mangualde;ABRUNHOSA-A-VELHA;Baixa Tensão;56847.394;18;1806;180601
2024;02;2024-02;VISEU;Mortágua;ESPINHO;Baixa Tensão;131514.912;18;1808;180804
2024;03;2024-03;BRAGA;Barcelos;PARADELA;Muito Alta, Alta e Média Tensões;270577.897;03;0302;030257
2024;03;2024-03;BRAGA;Guimarães;UF BRITEIROS S ESTEVAO E DONIM;Muito Alta, Alta e Média Tensões;51769.207;03;0308;030879
2024;03;2024-03;GUARDA;Guarda;ARRIFANA;Muito Alta, Alta e Média Tensões;29718.656;09;0907;090706
2024;03;2024-03;LISBOA;Alenquer;UF CARREGADO E CADAFAIS;Muito Alta, Alta e Média Tensões;1193200.801;11;1101;110120
2020;11;2020-11;BRAGA;Barcelos;GILMONDE;Baixa Tensão;281747.916;03;0302;030237
2020;11;2020-11;BRAGA;Vieira do Minho;UF RUIVAES E CAMPOS;Baixa Tensão;102653.399;03;0311;031125
2020;11;2020-11;BRAGA;Vila Nova de Famalicão;UF ANTAS E ABADE DE VERMOIM;Muito Alta, Alta e Média Tensões;625391.144;03;0312;031250
2020;11;2020-11;COIMBRA;Mira;PRAIA DE MIRA;Muito Alta, Alta e Média Tensões;1581394.751;06;0608;060804
2020;11;2020-11;GUARDA;Guarda;PEGA;Muito Alta, Alta e Média Tensões;30284.062;09;0907;090729
2020;11;2020-11;SANTAREM;Mação;ENVENDOS;Baixa Tensão;171360.047;14;1413;141305
2020;12;2020-12;BRAGA;Barcelos;BARQUEIROS;Muito Alta, Alta e Média Tensões;1310450.401;03;0302;030215
2020;12;2020-12;CASTELO BRANCO;Belmonte;MACAINHAS;Baixa Tensão;51598.885;05;0501;050105
2020;12;2020-12;CASTELO BRANCO;Idanha-a-Nova;LADOEIRO;Muito Alta, Alta e Média Tensões;38950.299;05;0505;050505
2020;12;2020-12;COIMBRA;Figueira da Foz;MAIORCA;Baixa Tensão;377708.348;06;0605;060507
2020;12;2020-12;LISBOA;Vila Franca de Xira;UF ALVERCA RIBATEJO SOBRALINHO;Muito Alta, Alta e Média Tensões;5763145.323;11;1114;111413
2020;12;2020-12;PORTALEGRE;Portalegre;UF REGUENGO E SAO JULIAO;Muito Alta, Alta e Média Tensões;16251.0;12;1214;121412
2020;12;2020-12;PORTO;Baião;UF CAMPELO E OVIL;Muito Alta, Alta e Média Tensões;131176.602;13;1302;130223
2021;01;2021-01;COIMBRA;Vila Nova de Poiares;LAVEGADAS;Baixa Tensão;30308.877;06;0617;061702
2021;01;2021-01;EVORA;Borba;ORADA;Baixa Tensão;114821.624;07;0703;070302
2021;01;2021-01;GUARDA;Seia;VILA COVA A COELHEIRA;Baixa Tensão;50857.967;09;0912;091228
2021;01;2021-01;LEIRIA;Alcobaça;MAIORGA;Muito Alta, Alta e Média Tensões;297420.984;10;1001;100109
2021;01;2021-01;VIANA DO CASTELO;Ponte da Barca;UF P BARCA MUIA P V MAGALHAES;Baixa Tensão;1105714.221;16;1606;160628
2021;01;2021-01;VIANA DO CASTELO;Ponte de Lima;CALVELO;Baixa Tensão;104503.935;16;1607;160714
2021;01;2021-01;VISEU;Castro daire;MOES;Baixa Tensão;258002.063;18;1803;180312
2021;02;2021-02;AVEIRO;Santa Maria da Feira;MOZELOS;Muito Alta, Alta e Média Tensões;3643005.909;01;0109;010916
2021;02;2021-02;BEJA;Moura;UF MOURA;Muito Alta, Alta e Média Tensões;1132206.892;02;0210;021009
2021;02;2021-02;BEJA;Odemira;VALE DE SANTIAGO;Baixa Tensão;171540.464;02;0211;021122
2021;02;2021-02;BRAGA;Vila Verde;TURIZ;Muito Alta, Alta e Média Tensões;51248.557;03;0313;031354
2021;02;2021-02;LEIRIA;Nazaré;VALADO DOS FRADES;Baixa Tensão;541395.614;10;1011;101103
2021;02;2021-02;PORTO;Felgueiras;AIAO;Baixa Tensão;112518.226;13;1303;130301
2021;02;2021-02;SANTAREM;Cartaxo;UF CARTAXO E VALE DA PINTA;Baixa Tensão;2157000.606;14;1406;140609
2021;02;2021-02;SANTAREM;Santarém;UF S VICENTE PAUL V FIGUEIRA;Muito Alta, Alta e Média Tensões;77157.798;14;1416;141634
2021;02;2021-02;VISEU;Viseu;BODIOSA;Baixa Tensão;399358.374;18;1823;182304
2021;03;2021-03;BRAGA;Braga;UF CABREIROS PASSOS;Baixa Tensão;296075.758;03;0303;030366
2021;03;2021-03;BRAGANCA;Mirandela;LAMAS DE ORELHAO;Baixa Tensão;54753.482;04;0407;040718
2021;03;2021-03;EVORA;Reguengos de Monsaraz;MONSARAZ;Baixa Tensão;196395.779;07;0711;071103
2021;03;2021-03;GUARDA;Sabugal;UF SEIXO DO COA E VALE LONGO;Baixa Tensão;30703.737;09;0911;091147
2021;03;2021-03;PORTALEGRE;Marvão;BEIRA;Baixa Tensão;81648.055;12;1210;121001
2021;03;2021-03;SETUBAL;Alcochete;SAO FRANCISCO;Baixa Tensão;410845.133;15;1502;150203
2021;04;2021-04;AVEIRO;Castelo de Paiva;UF RAIVA PEDORIDO E PARAISO;Muito Alta, Alta e Média Tensões;343870.835;01;0106;010610
2021;04;2021-04;BRAGA;Vila Nova de Famalicão;UF VALE E TELHADO E PORTELA;Baixa Tensão;637898.506;03;0312;031259
2021;04;2021-04;COIMBRA;Coimbra;SANTO ANTONIO DOS OLIVAIS;Muito Alta, Alta e Média Tensões;5372408.971;06;0603;060318
2021;04;2021-04;COIMBRA;Oliveira do Hospital;ALDEIA DAS DEZ;Muito Alta, Alta e Média Tensões;6090.967;06;0611;061101
2021;04;2021-04;PORTO;Trofa;UF ALVARELHOS E GUIDOES;Muito Alta, Alta e Média Tensões;1520910.733;13;1318;131809
2021;05;2021-05;AVEIRO;Ovar;ESMORIZ;Baixa Tensão;1778751.972;01;0115;011503
2021;05;2021-05;COIMBRA;Oliveira do Hospital;UF LAGOS DA BEIRA E LAJEOSA;Baixa Tensão;197232.783;06;0611;061123
2021;05;2021-05;LEIRIA;Pedrógão Grande;PEDROGAO GRANDE;Muito Alta, Alta e Média Tensões;369740.922;10;1013;101302
2021;05;2021-05;PORTO;Paredes;BEIRE;Baixa Tensão;265402.953;13;1310;131004
2021;05;2021-05;VILA REAL;Montalegre;UF MONTALEGRE E PADROSO;Baixa Tensão;416352.296;17;1706;170638
2021;05;2021-05;VILA REAL;Valpaços;SAO JOAO DA CORVEIRA;Baixa Tensão;69798.519;17;1712;171222
2021;05;2021-05;VISEU;Oliveira de Frades;RIBEIRADIO;Baixa Tensão;102105.17;18;1810;181007
2021;06;2021-06;AVEIRO;Oliveira do Bairro;PALHACA;Baixa Tensão;407497.983;01;0114;011405
2021;06;2021-06;LISBOA;Odivelas;UF P SANTO ADRIAO OLIVAL BASTO;Baixa Tensão;1878243.581;11;1116;111609
2021;07;2021-07;AVEIRO;Anadia;AVELAS DE CIMA;Muito Alta, Alta e Média Tensões;209370.385;01;0103;010305
2021;07;2021-07;AVEIRO;Santa Maria da Feira;SANTA MARIA DE LAMAS;Muito Alta, Alta e Média Tensões;4060633.476;01;0109;010925
2021;07;2021-07;BRAGA;Amares;DORNELAS;Baixa Tensão;56759.057;03;0301;030108
2021;07;2021-07;BRAGA;Guimarães;UF SANDE V N SANDE S CLEMENTE;Muito Alta, Alta e Média Tensões;925588.239;03;0308;030887
2021;07;2021-07;COIMBRA;Arganil;SARZEDO;Muito Alta, Alta e Média Tensões;1886955.358;06;0601;060115
2021;07;2021-07;LISBOA;Sobral de Monte Agraço;SAPATARIA;Baixa Tensão;488821.185;11;1112;111202
2021;07;2021-07;PORTO;Gondomar;BAGUIM DO MONTE (RIO TINTO);Baixa Tensão;1687855.547;13;1304;130412
2021;07;2021-07;VILA REAL;Vila Real;UF PENA QUINTA E VILA COVA;Baixa Tensão;83283.952;17;1714;171436
2021;07;2021-07;VISEU;Penalva do Castelo;CASTELO DE PENALVA;Baixa Tensão;103127.112;18;1811;181102
2021;08;2021-08;BRAGANCA;Mogadouro;VILA DE ALA;Baixa Tensão;33850.213;04;0408;040826
2021;08;2021-08;FARO;Loulé;UF QUERENCA TOR E BENAFIM;Baixa Tensão;642505.047;08;0808;080812
2021;08;2021-08;LEIRIA;Alcobaça;UF ALCOBACA E VESTIARIA;Baixa Tensão;1320794.713;10;1001;100121
2021;08;2021-08;PORTO;Vila do Conde;MINDELO;Muito Alta, Alta e Média Tensões;3698102.451;13;1316;131616
2021;08;2021-08;SANTAREM;Santarém;ALMOSTER;Muito Alta, Alta e Média Tensões;166299.306;14;1416;141606
2021;08;2021-08;VIANA DO CASTELO;Ponte de Lima;SERDEDELO;Baixa Tensão;40478.877;16;1607;160746
2021;08;2021-08;VISEU;São João da Pesqueira;NAGOZELO DO DOURO;Baixa Tensão;38351.332;18;1815;181504
2021;09;2021-09;AVEIRO;Oliveira de Azeméis;VILA DE CUCUJAES;Baixa Tensão;1143610.019;01;0113;011319
2021;09;2021-09;BRAGA;Guimarães;URGEZES;Muito Alta, Alta e Média Tensões;890689.923;03;0308;030871
2021;09;2021-09;GUARDA;Celorico da Beira;FORNO TELHEIRO;Baixa Tensão;94353.691;09;0903;090306
2021;09;2021-09;PORTALEGRE;Campo Maior;NOSSA SENHORA GRACA DEGOLADOS;Baixa Tensão;118207.111;12;1204;120402
2021;09;2021-09;PORTO;Maia;AGUAS SANTAS;Baixa Tensão;3568031.9;13;1306;130601
2021;09;2021-09;SETUBAL;Santiago do Cacém;ALVALADE;Baixa Tensão;548627.013;15;1509;150902
2021;09;2021-09;VIANA DO CASTELO;Caminha;SEIXAS;Baixa Tensão;321545.785;16;1602;160215
2021;10;2021-10;BRAGA;Barcelos;PERELHAL;Muito Alta, Alta e Média Tensões;411638.257;03;0302;030260
2021;10;2021-10;EVORA;Portel;MONTE DO TRIGO;Muito Alta, Alta e Média Tensões;226226.451;07;0709;070903
2021;10;2021-10;GUARDA;Vila Nova de Foz Côa;ALMENDRA;Muito Alta, Alta e Média Tensões;52209.451;09;0914;091401
2021;10;2021-10;PORTO;Baião;GESTACO;Baixa Tensão;125551.064;13;1302;130205
2021;10;2021-10;SANTAREM;Santarém;ABITUREIRAS;Baixa Tensão;161002.759;14;1416;141601
2021;10;2021-10;SETUBAL;Alcochete;ALCOCHETE;Muito Alta, Alta e Média Tensões;2939812.974;15;1502;150201
2021;10;2021-10;VISEU;Carregal do Sal;OLIVEIRA DO CONDE;Muito Alta, Alta e Média Tensões;469451.642;18;1802;180204
2021;11;2021-11;BRAGA;Barcelos;ARCOZELO;Baixa Tensão;2010626.587;03;0302;030209
2021;11;2021-11;PORTO;Maia;FOLGOSA;Baixa Tensão;745873.804;13;1306;130603
2021;11;2021-11;VIANA DO CASTELO;Arcos de Valdevez;VALE;Baixa Tensão;78190.831;16;1601;160149
2021;12;2021-12;AVEIRO;Santa Maria da Feira;LOUROSA;Baixa Tensão;1668391.54;01;0109;010913
2021;12;2021-12;BRAGA;Amares;UF AMARES E FIGUEIREDO;Muito Alta, Alta e Média Tensões;74852.969;03;0301;030125
2021;12;2021-12;BRAGA;Braga;UF MERELIM PANOIAS E P TIBAES;Baixa Tensão;849783.401;03;0303;030374
2021;12;2021-12;BRAGANCA;Macedo de Cavaleiros;VALE DA PORCA;Muito Alta, Alta e Média Tensões;199836.366;04;0405;040533
2021;12;2021-12;PORTALEGRE;Marvão;SANTA MARIA DE MARVAO;Baixa Tensão;220613.665;12;1210;121002
2021;12;2021-12;SANTAREM;Tomar;UF SERRA E JUNCEIRA;Baixa Tensão;465241.478;14;1418;141820
2021;12;2021-12;SANTAREM;Vila Nova da Barquinha;TANCOS;Baixa Tensão;34752.994;14;1420;142003
2021;12;2021-12;VIANA DO CASTELO;Ponte de Lima;CABRACAO E MOREIRA DO LIMA;Muito Alta, Alta e Média Tensões;67857.233;16;1607;160757
2021;12;2021-12;VISEU;Penalva do Castelo;CASTELO DE PENALVA;Baixa Tensão;122116.788;18;1811;181102
2022;01;2022-01;BRAGA;Guimarães;CALDELAS;Muito Alta, Alta e Média Tensões;317754.817;03;0308;030808
2022;01;2022-01;BRAGANCA;Mogadouro;UF REMONDES E SOUTELO;Baixa Tensão;44711.999;04;0408;040831
2022;01;2022-01;COIMBRA;Coimbra;CERNACHE;Muito Alta, Alta e Média Tensões;574927.162;06;0603;060312
2022;01;2022-01;FARO;Faro;UF CONCEICAO E ESTOI;Baixa Tensão;2257090.104;08;0805;080507
2022;01;2022-01;SETUBAL;Sesimbra;QUINTA DO CONDE;Baixa Tensão;4669512.356;15;1511;151103
2022;01;2022-01;VIANA DO CASTELO;Arcos de Valdevez;JOLDA (SAO PAIO);Baixa Tensão;46081.797;16;1601;160142
2022;02;2022-02;BRAGA;Celorico de Basto;AGILDE;Baixa Tensão;112199.919;03;0305;030501
2022;02;2022-02;BRAGANCA;Macedo de Cavaleiros;VILARINHO DE AGROCHAO;Baixa Tensão;33127.573;04;0405;040536
2022;02;2022-02;CASTELO BRANCO;Castelo Branco;TINALHAS;Baixa Tensão;87396.31;05;0502;050225
2022;02;2022-02;GUARDA;Vila Nova de Foz Côa;VILA NOVA DE FOZ COA;Muito Alta, Alta e Média Tensões;315947.796;09;0914;091419
2022;02;2022-02;SANTAREM;Mação;CARVOEIRO;Baixa Tensão;82595.311;14;1413;141304
2022;03;2022-03;AVEIRO;Ílhavo;GAFANHA DA NAZARE;Baixa Tensão;2431248.502;01;0110;011006
2022;03;2022-03;AVEIRO;Vagos;UF VAGOS E SANTO ANTONIO;Muito Alta, Alta e Média Tensões;2711198.863;01;0118;011814
2022;03;2022-03;BRAGA;Guimarães;CALDELAS;Muito Alta, Alta e Média Tensões;307804.522;03;0308;030808
2022;03;2022-03;BRAGA;Guimarães;UF CONDE E GANDARELA;Muito Alta, Alta e Média Tensões;1428865.307;03;0308;030882
2022;03;2022-03;BRAGA;Terras de Bouro;VILAR DA VEIGA;Muito Alta, Alta e Média Tensões;77198.545;03;0310;031017
2022;03;2022-03;BRAGANCA;Macedo de Cavaleiros;UF ESPADANEDO EDROSO MURCOS;Baixa Tensão;59290.215;04;0405;040542
2022;03;2022-03;BRAGANCA;Vinhais;ERVEDOSA;Baixa Tensão;54975.512;04;0412;041208
2022;03;2022-03;COIMBRA;Lousã;UF LOUSA E VILARINHO;Muito Alta, Alta e Média Tensões;1785699.096;06;0607;060708
2022;03;2022-03;GUARDA;Pinhel;LAMEGAL;Baixa Tensão;29865.686;09;0910;091012
2022;03;2022-03;LEIRIA;Figueiró dos Vinhos;UF FIGUEIRO VINHOS BAIRRADAS;Baixa Tensão;740119.298;10;1008;100806
2022;03;2022-03;PORTO;Paredes;DUAS IGREJAS;Baixa Tensão;480792.326;13;1310;131010
2022;03;2022-03;SANTAREM;Abrantes;TRAMAGAL;Baixa Tensão;559122.3;14;1401;140115
2022;03;2022-03;SETUBAL;Montijo;UF MONTIJO E AFONSOEIRO;Muito Alta, Alta e Média Tensões;3497850.361;15;1507;150710
2022;04;2022-04;EVORA;Alandroal;CAPELINS (SANTO ANTONIO);Baixa Tensão;77031.065;07;0701;070104
2022;04;2022-04;FARO;Portimão;ALVOR;Muito Alta, Alta e Média Tensões;1070019.869;08;0811;081101
2022;04;2022-04;LEIRIA;Bombarral;UF BOMBARRAL E VALE COVO;Baixa Tensão;1111744.447;10;1005;100506
2022;04;2022-04;PORTO;Matosinhos;UF S M INFESTA E SENHORA HORA;Baixa Tensão;9080422.654;13;1308;130814
2022;04;2022-04;PORTO;Santo Tirso;NEGRELOS (SAO TOME);Baixa Tensão;411114.197;13;1314;131430
2022;04;2022-04;VIANA DO CASTELO;Viana do Castelo;SANTA MARTA DE PORTUZELO;Muito Alta, Alta e Média Tensões;118249.173;16;1609;160928
2022;05;2022-05;FARO;Loulé;QUARTEIRA;Baixa Tensão;10673091.225;08;0808;080805
2022;05;2022-05;LEIRIA;Leiria;ARRABAL;Muito Alta, Alta e Média Tensões;170414.983;10;1009;100902
2022;05;2022-05;LEIRIA;Porto de Mós;PORTO MOS S J BAPTISTA S PEDRO;Muito Alta, Alta e Média Tensões;543157.295;10;1016;101614
2022;05;2022-05;VIANA DO CASTELO;Ponte da Barca;CUIDE DE VILA VERDE;Baixa Tensão;38970.723;16;1606;160606
2022;05;2022-05;VILA REAL;Chaves;UF VIDAGO;Baixa Tensão;321230.271;17;1703;170361
2022;05;2022-05;VISEU;Castro daire;UF PARADA DE ESTER E ESTER;Muito Alta, Alta e Média Tensões;14361.812;18;1803;180325
2022;05;2022-05;VISEU;São João da Pesqueira;VALONGO DOS AZEITES;Baixa Tensão;25086.967;18;1815;181512
2022;06;2022-06;AVEIRO;Anadia;MOITA;Baixa Tensão;275049.003;01;0103;010307
2022;06;2022-06;AVEIRO;Arouca;TROPECO;Baixa Tensão;129732.687;01;0104;010418
2022;06;2022-06;BRAGA;Cabeceiras de Basto;BASTO;Baixa Tensão;137510.323;03;0304;030404
2022;06;2022-06;BRAGA;Vila Verde;FREIRIZ;Muito Alta, Alta e Média Tensões;48685.031;03;0313;031316
2022;06;2022-06;EVORA;Évora;SAO BENTO DO MATO;Baixa Tensão;142062.293;07;0705;070506
2022;06;2022-06;LISBOA;Sobral de Monte Agraço;SANTO QUINTINO;Baixa Tensão;491145.496;11;1112;111201
2022;06;2022-06;PORTALEGRE;Crato;ALDEIA DA MATA;Baixa Tensão;59248.327;12;1206;120601
2022;06;2022-06;PORTO;Póvoa de Varzim;ESTELA;Baixa Tensão;508710.895;13;1313;131307
2022;06;2022-06;VIANA DO CASTELO;Viana do Castelo;UF MAZAREFES E VILA FRIA;Muito Alta, Alta e Média Tensões;641831.356;16;1609;160944
2022;07;2022-07;BRAGA;Cabeceiras de Basto;UF ARCO DE BAULHE E VILA NUNE;Baixa Tensão;372518.738;03;0304;030419
2022;07;2022-07;BRAGA;Guimarães;COSTA;Muito Alta, Alta e Média Tensões;154444.904;03;0308;030812
2022;07;2022-07;COIMBRA;Cantanhede;UF PORTUNHOS E OUTIL;Muito Alta, Alta e Média Tensões;61291.969;06;0602;060222
2022;07;2022-07;GUARDA;Pinhel;PINHEL;Muito Alta, Alta e Média Tensões;198959.516;09;0910;091017
2022;07;2022-07;LISBOA;Mafra;MAFRA;Baixa Tensão;3195583.305;11;1109;110909
2022;07;2022-07;PORTALEGRE;Crato;UF CRATO MARTIRES ROSA V PESO;Baixa Tensão;545218.418;12;1206;120607
2022;07;2022-07;PORTALEGRE;Gavião;COMENDA;Muito Alta, Alta e Média Tensões;9074.097;12;1209;120903
2022;07;2022-07;PORTO;Lousada;CAIDE DE REI;Baixa Tensão;338723.523;13;1305;130504
2022;07;2022-07;PORTO;Póvoa de Varzim;UF POVOA VARZIM BEIRIZ ARGIVAI;Muito Alta, Alta e Média Tensões;2216990.553;13;1313;131315
2022;07;2022-07;VISEU;Sátão;SATAO;Muito Alta, Alta e Média Tensões;397578.419;18;1817;181710
2022;07;2022-07;VISEU;Viseu;FRAGOSELA;Baixa Tensão;522286.53;18;1823;182315
2022;08;2022-08;AVEIRO;Castelo de Paiva;UF SOBRADO E BAIRROS;Muito Alta, Alta e Média Tensões;889372.902;01;0106;010611
2022;08;2022-08;CASTELO BRANCO;Vila Velha de Ródão;VILA VELHA DE RODAO;Baixa Tensão;467520.993;05;0511;051104
2022;08;2022-08;COIMBRA;Arganil;FOLQUES;Muito Alta, Alta e Média Tensões;16652.743;06;0601;060109
2022;08;2022-08;LEIRIA;Leiria;UF MONTE REDONDO E CARREIRA;Muito Alta, Alta e Média Tensões;2855869.192;10;1009;100936
2022;08;2022-08;SETUBAL;Santiago do Cacém;CERCAL;Baixa Tensão;569631.105;15;1509;150903
2022;09;2022-09;AVEIRO;Águeda;UF AGUEDA E BORRALHA;Muito Alta, Alta e Média Tensões;6307080.491;01;0101;010121
2022;09;2022-09;CASTELO BRANCO;Fundão;CAPINHA;Baixa Tensão;55955.578;05;0504;050411
2022;09;2022-09;PORTALEGRE;Nisa;UF AREZ E AMIEIRA DO TEJO;Baixa Tensão;89503.486;12;1212;121211
2022;09;2022-09;PORTO;Baião;UF TEIXEIRA E TEIXEIRO;Baixa Tensão;84197.823;13;1302;130226
2022;09;2022-09;VISEU;Tondela;DARDAVAZ;Muito Alta, Alta e Média Tensões;886533.369;18;1821;182106
2022;10;2022-10;CASTELO BRANCO;Oleiros;ESTREITO-VILAR BARROCO;Baixa Tensão;154603.079;05;0506;050613
2022;10;2022-10;GUARDA;Seia;TEIXEIRA;Baixa Tensão;20898.024;09;0912;091221
2022;10;2022-10;LISBOA;Amadora;VENTEIRA;Baixa Tensão;3818064.512;11;1115;111517
2022;10;2022-10;SANTAREM;Santarém;ALMOSTER;Muito Alta, Alta e Média Tensões;197695.037;14;1416;141606
2022;11;2022-11;BEJA;Beja;UF BEJA S TIAGO E S J BAPTISTA;Muito Alta, Alta e Média Tensões;1390793.451;02;0205;020521
2022;11;2022-11;BRAGANCA;Miranda do douro;SAO MARTINHO DE ANGUEIRA;Baixa Tensão;42441.936;04;0406;040613
2022;12;2022-12;CASTELO BRANCO;Belmonte;INGUIAS;Baixa Tensão;109354.57;05;0501;050104
2022;12;2022-12;EVORA;Alandroal;CAPELINS (SANTO ANTONIO);Baixa Tensão;84401.188;07;0701;070104
2022;12;2022-12;LEIRIA;Alvaiázere;PELMA;Baixa Tensão;106579.481;10;1002;100205
2022;12;2022-12;LISBOA;Torres Vedras;UF A DOS CUNHADOS E MACEIRA;Muito Alta, Alta e Média Tensões;1908588.498;11;1113;111321
2022;12;2022-12;PORTO;Amarante;MANCELOS;Baixa Tensão;404633.733;13;1301;130123
2023;01;2023-01;AVEIRO;Santa Maria da Feira;UF CALDAS SAO JORGE PIGEIROS;Muito Alta, Alta e Média Tensões;486086.419;01;0109;010932
2023;01;2023-01;BRAGA;Esposende;UF APULIA E FAO;Baixa Tensão;1953010.743;03;0306;030616
2023;01;2023-01;BRAGA;Guimarães;LORDELO;Baixa Tensão;734779.417;03;0308;030828
2023;01;2023-01;BRAGA;Vila Nova de Famalicão;UF AVIDOS E LAGOA;Baixa Tensão;575249.923;03;0312;031252
2023;01;2023-01;GUARDA;Manteigas;MANTEIGAS (SAO PEDRO);Baixa Tensão;351163.602;09;0908;090803
2023;01;2023-01;PORTALEGRE;Marvão;SANTO ANTONIO DAS AREIAS;Baixa Tensão;236322.461;12;1210;121003
2023;01;2023-01;VISEU;Mortágua;PALA;Baixa Tensão;100046.905;18;1808;180807
2023;02;2023-02;CASTELO BRANCO;Covilhã;CORTES DO MEIO;Muito Alta, Alta e Média Tensões;157253.368;05;0503;050308
2023;02;2023-02;EVORA;Évora;UF EVORA;Muito Alta, Alta e Média Tensões;822362.109;07;0705;070523
2023;02;2023-02;LEIRIA;Alvaiázere;ALMOSTER;Muito Alta, Alta e Média Tensões;11695.332;10;1002;100201
2023;02;2023-02;LEIRIA;Leiria;UF PARCEIROS E AZOIA;Muito Alta, Alta e Média Tensões;1770112.808;10;1009;100937
2023;02;2023-02;PORTALEGRE;Nisa;UF AREZ E AMIEIRA DO TEJO;Muito Alta, Alta e Média Tensões;48528.756;12;1212;121211
2023;02;2023-02;SANTAREM;Torres Novas;UF T NOVAS LAPAS E RIB BRANCA;Muito Alta, Alta e Média Tensões;191135.308;14;1419;141921
